"The 2009 PSSA Science School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Science","% Advanced Science","% Proficient Science","% Basic Science","% Below Basic Science"
124156603,"000001406","Chester",24,"OWEN J ROBERTS SD","OWEN J ROBERTS HS",11,"Female",155,26.5,39.4,30.3,3.9
124156603,"000001406","Chester",24,"OWEN J ROBERTS SD","OWEN J ROBERTS HS",11,"White",292,28.8,33.9,33.6,3.8
124156603,"000001406","Chester",24,"OWEN J ROBERTS SD","OWEN J ROBERTS HS",11,"IEP",42,11.9,19.0,54.8,14.3
124156603,"000001406","Chester",24,"OWEN J ROBERTS SD","OWEN J ROBERTS HS",11,"Economically Disadvantaged",16,25.0,31.3,37.5,6.3
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"All students",268,34.3,47.4,11.9,6.3
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"Male",138,38.4,42.0,10.9,8.7
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"Female",130,30.0,53.1,13.1,3.8
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"White",195,42.6,48.2,6.7,2.6
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"Black",16,12.5,43.8,25.0,18.8
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"Hispanic",57,12.3,45.6,26.3,15.8
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"IEP",35,17.1,25.7,28.6,28.6
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"ELL",29,3.4,27.6,44.8,24.1
124156703,"000006623","Chester",24,"OXFORD AREA SD","NOTTINGHAM SCH",4,"Economically Disadvantaged",105,15.2,52.4,21.0,11.4
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"All students",255,24.3,39.2,22.7,13.7
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"Male",142,24.6,38.7,21.8,14.8
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"Female",113,23.9,39.8,23.9,12.4
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"White",202,28.7,41.6,18.3,11.4
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"Black",10,0.0,60.0,30.0,10.0
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"Hispanic",43,9.3,23.3,41.9,25.6
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"IEP",44,2.3,25.0,25.0,47.7
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"ELL",11,0.0,27.3,18.2,54.5
124156703,"000001418","Chester",24,"OXFORD AREA SD","PENN'S GROVE SCH",8,"Economically Disadvantaged",82,12.2,30.5,29.3,28.0
124156703,"000001420","Chester",24,"OXFORD AREA SD","OXFORD AREA HS",11,"All students",293,14.3,26.6,46.4,12.6
124156703,"000001420","Chester",24,"OXFORD AREA SD","OXFORD AREA HS",11,"Male",160,13.8,30.6,43.8,11.9
124156703,"000001420","Chester",24,"OXFORD AREA SD","OXFORD AREA HS",11,"Female",132,15.2,22.0,49.2,13.6
124156703,"000001420","Chester",24,"OXFORD AREA SD","OXFORD AREA HS",11,"White",233,17.2,30.5,45.1,7.3
124156703,"000001420","Chester",24,"OXFORD AREA SD","OXFORD AREA HS",11,"Black",27,0.0,14.8,55.6,29.6
124156703,"000001420","Chester",24,"OXFORD AREA SD","OXFORD AREA HS",11,"Hispanic",28,0.0,10.7,50.0,39.3
124156703,"000001420","Chester",24,"OXFORD AREA SD","OXFORD AREA HS",11,"IEP",56,1.8,3.6,57.1,37.5
124156703,"000001420","Chester",24,"OXFORD AREA SD","OXFORD AREA HS",11,"Economically Disadvantaged",49,6.1,20.4,51.0,22.4
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",4,"All students",46,21.7,45.7,17.4,15.2
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",4,"Male",29,27.6,37.9,20.7,13.8
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",4,"Female",17,11.8,58.8,11.8,17.6
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",4,"White",35,28.6,51.4,8.6,11.4
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",4,"Economically Disadvantaged",17,23.5,47.1,17.6,11.8
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",8,"All students",134,24.6,31.3,16.4,27.6
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",8,"Male",68,27.9,29.4,17.6,25.0
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",8,"Female",66,21.2,33.3,15.2,30.3
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",8,"White",106,30.2,33.0,16.0,20.8
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",8,"Black",16,0.0,18.8,18.8,62.5
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",8,"IEP",17,0.0,5.9,17.6,76.5
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",8,"Economically Disadvantaged",54,14.8,25.9,18.5,40.7
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",11,"All students",210,12.4,20.0,41.9,25.7
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",11,"Male",92,14.1,21.7,30.4,33.7
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",11,"Female",118,11.0,18.6,50.8,19.5
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",11,"White",187,13.9,19.3,43.3,23.5
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",11,"Black",15,0.0,20.0,33.3,46.7
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",11,"IEP",32,0.0,0.0,18.8,81.3
124150004,"000007819","Chester",24,"PENNSYLVANIA LEADERSHIP CHARTER","PENNSYLVANIA LEADERSHIP CHARTER",11,"Economically Disadvantaged",79,3.8,19.0,45.6,31.6
124157203,"000001430","Chester",24,"PHOENIXVILLE AREA SD","BARKLEY EL SCH",4,"All students",78,39.7,55.1,3.8,1.3
124157203,"000001430","Chester",24,"PHOENIXVILLE AREA SD","BARKLEY EL SCH",4,"Male",41,41.5,56.1,2.4,0.0
124157203,"000001430","Chester",24,"PHOENIXVILLE AREA SD","BARKLEY EL SCH",4,"Female",37,37.8,54.1,5.4,2.7
124157203,"000001430","Chester",24,"PHOENIXVILLE AREA SD","BARKLEY EL SCH",4,"White",47,51.1,48.9,0.0,0.0
124157203,"000001430","Chester",24,"PHOENIXVILLE AREA SD","BARKLEY EL SCH",4,"Black",23,17.4,65.2,13.0,4.3
124157203,"000001430","Chester",24,"PHOENIXVILLE AREA SD","BARKLEY EL SCH",4,"IEP",20,35.0,55.0,5.0,5.0
124157203,"000001430","Chester",24,"PHOENIXVILLE AREA SD","BARKLEY EL SCH",4,"Economically Disadvantaged",28,28.6,57.1,10.7,3.6
124157203,"000001396","Chester",24,"PHOENIXVILLE AREA SD","EAST PIKELAND EL SCH",4,"All students",74,55.4,35.1,5.4,4.1
124157203,"000001396","Chester",24,"PHOENIXVILLE AREA SD","EAST PIKELAND EL SCH",4,"Male",35,51.4,40.0,5.7,2.9
124157203,"000001396","Chester",24,"PHOENIXVILLE AREA SD","EAST PIKELAND EL SCH",4,"Female",39,59.0,30.8,5.1,5.1
124157203,"000001396","Chester",24,"PHOENIXVILLE AREA SD","EAST PIKELAND EL SCH",4,"White",70,57.1,34.3,5.7,2.9
124157203,"000001396","Chester",24,"PHOENIXVILLE AREA SD","EAST PIKELAND EL SCH",4,"IEP",20,25.0,45.0,15.0,15.0
124157203,"000004841","Chester",24,"PHOENIXVILLE AREA SD","SCHUYLKILL EL SCH",4,"All students",97,52.6,40.2,5.2,2.1
124157203,"000004841","Chester",24,"PHOENIXVILLE AREA SD","SCHUYLKILL EL SCH",4,"Male",53,47.2,43.4,7.5,1.9
124157203,"000004841","Chester",24,"PHOENIXVILLE AREA SD","SCHUYLKILL EL SCH",4,"Female",44,59.1,36.4,2.3,2.3
124157203,"000004841","Chester",24,"PHOENIXVILLE AREA SD","SCHUYLKILL EL SCH",4,"White",84,54.8,39.3,4.8,1.2
124157203,"000004841","Chester",24,"PHOENIXVILLE AREA SD","SCHUYLKILL EL SCH",4,"IEP",15,26.7,40.0,20.0,13.3
124157203,"000004841","Chester",24,"PHOENIXVILLE AREA SD","SCHUYLKILL EL SCH",4,"Economically Disadvantaged",11,0.0,54.5,27.3,18.2
124157203,"000001425","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE MS",8,"All students",223,33.2,36.8,18.4,11.7
124157203,"000001425","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE MS",8,"Male",128,32.8,35.9,17.2,14.1
124157203,"000001425","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE MS",8,"Female",95,33.7,37.9,20.0,8.4
124157203,"000001425","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE MS",8,"White",181,36.5,42.0,15.5,6.1
124157203,"000001425","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE MS",8,"Black",25,8.0,12.0,36.0,44.0
124157203,"000001425","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE MS",8,"Hispanic",10,0.0,30.0,40.0,30.0
124157203,"000001425","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE MS",8,"IEP",39,15.4,15.4,30.8,38.5
124157203,"000001425","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE MS",8,"Economically Disadvantaged",40,17.5,27.5,27.5,27.5
124157203,"000001426","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE HS",11,"All students",247,27.5,28.7,35.2,8.5
124157203,"000001426","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE HS",11,"Male",126,27.8,33.3,34.1,4.8
124157203,"000001426","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE HS",11,"Female",121,27.3,24.0,36.4,12.4
124157203,"000001426","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE HS",11,"White",215,30.2,31.2,34.4,4.2
124157203,"000001426","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE HS",11,"Black",22,4.5,4.5,50.0,40.9
124157203,"000001426","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE HS",11,"Asian",10,20.0,30.0,20.0,30.0
124157203,"000001426","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE HS",11,"IEP",34,11.8,8.8,58.8,20.6
124157203,"000001426","Chester",24,"PHOENIXVILLE AREA SD","PHOENIXVILLE HS",11,"Economically Disadvantaged",31,12.9,9.7,45.2,32.3
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",4,"All students",75,29.3,52.0,14.7,4.0
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",4,"Male",29,41.4,34.5,17.2,6.9
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",4,"Female",46,21.7,63.0,13.0,2.2
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",4,"White",42,40.5,47.6,9.5,2.4
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",4,"Black",24,4.2,62.5,25.0,8.3
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",4,"IEP",12,25.0,25.0,33.3,16.7
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",4,"Economically Disadvantaged",25,4.0,64.0,24.0,8.0
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",8,"All students",71,28.2,42.3,15.5,14.1
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",8,"Male",29,27.6,51.7,17.2,3.4
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",8,"Female",42,28.6,35.7,14.3,21.4
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",8,"White",44,31.8,47.7,9.1,11.4
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",8,"Black",23,17.4,34.8,26.1,21.7
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",8,"Economically Disadvantaged",21,14.3,28.6,19.0,38.1
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",11,"All students",43,9.3,25.6,44.2,20.9
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",11,"Male",12,8.3,33.3,50.0,8.3
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",11,"Female",31,9.7,22.6,41.9,25.8
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",11,"White",25,16.0,24.0,44.0,16.0
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",11,"Black",18,0.0,27.8,44.4,27.8
124153350,"000007636","Chester",24,"RENAISSANCE ACAD CS","RENAISSANCE ACAD CS",11,"Economically Disadvantaged",19,0.0,5.3,63.2,31.6
124157802,"000004690","Chester",24,"TREDYFFRIN-EASTTOWN SD","BEAUMONT EL SCH",4,"All students",93,69.9,26.9,2.2,1.1
124157802,"000004690","Chester",24,"TREDYFFRIN-EASTTOWN SD","BEAUMONT EL SCH",4,"Male",45,77.8,17.8,2.2,2.2
124157802,"000004690","Chester",24,"TREDYFFRIN-EASTTOWN SD","BEAUMONT EL SCH",4,"Female",48,62.5,35.4,2.1,0.0
124157802,"000004690","Chester",24,"TREDYFFRIN-EASTTOWN SD","BEAUMONT EL SCH",4,"White",81,69.1,29.6,0.0,1.2
124157802,"000004690","Chester",24,"TREDYFFRIN-EASTTOWN SD","BEAUMONT EL SCH",4,"IEP",16,37.5,50.0,6.3,6.3
124157802,"000001434","Chester",24,"TREDYFFRIN-EASTTOWN SD","DEVON EL SCH",4,"All students",65,72.3,21.5,4.6,1.5
124157802,"000001434","Chester",24,"TREDYFFRIN-EASTTOWN SD","DEVON EL SCH",4,"Male",30,56.7,30.0,10.0,3.3
124157802,"000001434","Chester",24,"TREDYFFRIN-EASTTOWN SD","DEVON EL SCH",4,"Female",35,85.7,14.3,0.0,0.0
124157802,"000001434","Chester",24,"TREDYFFRIN-EASTTOWN SD","DEVON EL SCH",4,"White",52,76.9,19.2,1.9,1.9
124157802,"000001434","Chester",24,"TREDYFFRIN-EASTTOWN SD","DEVON EL SCH",4,"Asian",11,63.6,18.2,18.2,0.0
124157802,"000001434","Chester",24,"TREDYFFRIN-EASTTOWN SD","DEVON EL SCH",4,"IEP",11,27.3,45.5,18.2,9.1
124157802,"000001439","Chester",24,"TREDYFFRIN-EASTTOWN SD","HILLSIDE EL SCH",4,"All students",107,64.5,34.6,0.9,0.0
124157802,"000001439","Chester",24,"TREDYFFRIN-EASTTOWN SD","HILLSIDE EL SCH",4,"Male",45,75.6,22.2,2.2,0.0
124157802,"000001439","Chester",24,"TREDYFFRIN-EASTTOWN SD","HILLSIDE EL SCH",4,"Female",62,56.5,43.5,0.0,0.0
124157802,"000001439","Chester",24,"TREDYFFRIN-EASTTOWN SD","HILLSIDE EL SCH",4,"White",84,69.0,31.0,0.0,0.0
124157802,"000001439","Chester",24,"TREDYFFRIN-EASTTOWN SD","HILLSIDE EL SCH",4,"Asian",13,76.9,23.1,0.0,0.0
124157802,"000001439","Chester",24,"TREDYFFRIN-EASTTOWN SD","HILLSIDE EL SCH",4,"IEP",14,35.7,64.3,0.0,0.0
124157802,"000001440","Chester",24,"TREDYFFRIN-EASTTOWN SD","NEW EAGLE EL SCH",4,"All students",89,73.0,24.7,2.2,0.0
124157802,"000001440","Chester",24,"TREDYFFRIN-EASTTOWN SD","NEW EAGLE EL SCH",4,"Male",52,75.0,23.1,1.9,0.0
124157802,"000001440","Chester",24,"TREDYFFRIN-EASTTOWN SD","NEW EAGLE EL SCH",4,"Female",37,70.3,27.0,2.7,0.0
124157802,"000001440","Chester",24,"TREDYFFRIN-EASTTOWN SD","NEW EAGLE EL SCH",4,"White",83,72.3,25.3,2.4,0.0
124157802,"000001438","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE EL SCH",4,"All students",117,67.5,26.5,6.0,0.0
124157802,"000001438","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE EL SCH",4,"Male",62,69.4,24.2,6.5,0.0
124157802,"000001438","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE EL SCH",4,"Female",55,65.5,29.1,5.5,0.0
124157802,"000001438","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE EL SCH",4,"White",85,68.2,25.9,5.9,0.0
124157802,"000001438","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE EL SCH",4,"Asian",24,70.8,25.0,4.2,0.0
124157802,"000001438","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE EL SCH",4,"IEP",12,25.0,41.7,33.3,0.0
124157802,"000001421","Chester",24,"TREDYFFRIN-EASTTOWN SD","TREDYFFRIN-EASTTOWN",8,"All students",231,58.0,29.9,8.7,3.5
124157802,"000001421","Chester",24,"TREDYFFRIN-EASTTOWN SD","TREDYFFRIN-EASTTOWN",8,"Male",115,55.7,30.4,9.6,4.3
124157802,"000001421","Chester",24,"TREDYFFRIN-EASTTOWN SD","TREDYFFRIN-EASTTOWN",8,"Female",116,60.3,29.3,7.8,2.6
124157802,"000001421","Chester",24,"TREDYFFRIN-EASTTOWN SD","TREDYFFRIN-EASTTOWN",8,"White",187,55.6,30.5,10.2,3.7
124157802,"000001421","Chester",24,"TREDYFFRIN-EASTTOWN SD","TREDYFFRIN-EASTTOWN",8,"Asian",33,75.8,21.2,3.0,0.0
124157802,"000001421","Chester",24,"TREDYFFRIN-EASTTOWN SD","TREDYFFRIN-EASTTOWN",8,"IEP",36,16.7,41.7,22.2,19.4
124157802,"000004689","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE MS",8,"All students",236,57.6,29.7,8.9,3.8
124157802,"000004689","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE MS",8,"Male",112,66.1,25.0,4.5,4.5
124157802,"000004689","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE MS",8,"Female",124,50.0,33.9,12.9,3.2
124157802,"000004689","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE MS",8,"White",191,57.6,31.9,8.4,2.1
124157802,"000004689","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE MS",8,"Black",10,10.0,20.0,30.0,40.0
124157802,"000004689","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE MS",8,"Asian",31,74.2,19.4,6.5,0.0
124157802,"000004689","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE MS",8,"IEP",30,16.7,33.3,23.3,26.7
124157802,"000004689","Chester",24,"TREDYFFRIN-EASTTOWN SD","VALLEY FORGE MS",8,"Economically Disadvantaged",14,7.1,35.7,28.6,28.6
124157802,"000001423","Chester",24,"TREDYFFRIN-EASTTOWN SD","CONESTOGA SHS",11,"All students",486,51.6,26.3,17.9,4.1
124157802,"000001423","Chester",24,"TREDYFFRIN-EASTTOWN SD","CONESTOGA SHS",11,"Male",249,55.4,23.3,16.5,4.8
124157802,"000001423","Chester",24,"TREDYFFRIN-EASTTOWN SD","CONESTOGA SHS",11,"Female",237,47.7,29.5,19.4,3.4
124157802,"000001423","Chester",24,"TREDYFFRIN-EASTTOWN SD","CONESTOGA SHS",11,"White",417,51.8,28.1,17.0,3.1
124157802,"000001423","Chester",24,"TREDYFFRIN-EASTTOWN SD","CONESTOGA SHS",11,"Black",20,15.0,10.0,50.0,25.0
124157802,"000001423","Chester",24,"TREDYFFRIN-EASTTOWN SD","CONESTOGA SHS",11,"Asian",46,65.2,19.6,10.9,4.3
124157802,"000001423","Chester",24,"TREDYFFRIN-EASTTOWN SD","CONESTOGA SHS",11,"IEP",66,13.6,24.2,42.4,19.7
124157802,"000001423","Chester",24,"TREDYFFRIN-EASTTOWN SD","CONESTOGA SHS",11,"Economically Disadvantaged",17,11.8,23.5,47.1,17.6
124158503,"000001441","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHADDS FORD EL SCH",4,"All students",53,79.2,18.9,1.9,0.0
124158503,"000001441","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHADDS FORD EL SCH",4,"Male",29,82.8,13.8,3.4,0.0
124158503,"000001441","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHADDS FORD EL SCH",4,"Female",24,75.0,25.0,0.0,0.0
124158503,"000001441","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHADDS FORD EL SCH",4,"White",46,80.4,17.4,2.2,0.0
124158503,"000001441","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHADDS FORD EL SCH",4,"IEP",12,66.7,25.0,8.3,0.0
124158503,"000007214","Chester",24,"UNIONVILLE-CHADDS FORD SD","HILLENDALE",4,"All students",65,60.0,33.8,4.6,1.5
124158503,"000007214","Chester",24,"UNIONVILLE-CHADDS FORD SD","HILLENDALE",4,"Male",39,61.5,33.3,5.1,0.0
124158503,"000007214","Chester",24,"UNIONVILLE-CHADDS FORD SD","HILLENDALE",4,"Female",26,57.7,34.6,3.8,3.8
124158503,"000007214","Chester",24,"UNIONVILLE-CHADDS FORD SD","HILLENDALE",4,"White",59,61.0,33.9,3.4,1.7
124158503,"000007214","Chester",24,"UNIONVILLE-CHADDS FORD SD","HILLENDALE",4,"IEP",18,50.0,38.9,5.6,5.6
124158503,"000007736","Chester",24,"UNIONVILLE-CHADDS FORD SD","POCOPSON EL SCH",4,"All students",100,76.0,24.0,0.0,0.0
124158503,"000007736","Chester",24,"UNIONVILLE-CHADDS FORD SD","POCOPSON EL SCH",4,"Male",46,71.7,28.3,0.0,0.0
124158503,"000007736","Chester",24,"UNIONVILLE-CHADDS FORD SD","POCOPSON EL SCH",4,"Female",54,79.6,20.4,0.0,0.0
124158503,"000007736","Chester",24,"UNIONVILLE-CHADDS FORD SD","POCOPSON EL SCH",4,"White",92,73.9,26.1,0.0,0.0
124158503,"000007736","Chester",24,"UNIONVILLE-CHADDS FORD SD","POCOPSON EL SCH",4,"IEP",15,53.3,46.7,0.0,0.0
124158503,"000001442","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE EL SCH",4,"All students",66,77.3,16.7,6.1,0.0
124158503,"000001442","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE EL SCH",4,"Male",32,75.0,18.8,6.3,0.0
124158503,"000001442","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE EL SCH",4,"Female",34,79.4,14.7,5.9,0.0
124158503,"000001442","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE EL SCH",4,"White",60,78.3,16.7,5.0,0.0
124158503,"000001442","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE EL SCH",4,"IEP",12,50.0,33.3,16.7,0.0
124158503,"000006719","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHARLES F PATTON MS",8,"All students",319,55.5,32.3,8.5,3.8
124158503,"000006719","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHARLES F PATTON MS",8,"Male",156,63.5,26.9,3.8,5.8
124158503,"000006719","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHARLES F PATTON MS",8,"Female",163,47.9,37.4,12.9,1.8
124158503,"000006719","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHARLES F PATTON MS",8,"White",294,55.8,33.0,7.5,3.7
124158503,"000006719","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHARLES F PATTON MS",8,"Asian",15,66.7,26.7,6.7,0.0
124158503,"000006719","Chester",24,"UNIONVILLE-CHADDS FORD SD","CHARLES F PATTON MS",8,"IEP",29,27.6,17.2,27.6,27.6
124158503,"000001443","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE HS",11,"All students",310,44.8,29.7,20.6,4.8
124158503,"000001443","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE HS",11,"Male",164,43.9,25.6,22.6,7.9
124158503,"000001443","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE HS",11,"Female",146,45.9,34.2,18.5,1.4
124158503,"000001443","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE HS",11,"White",276,43.5,30.8,21.0,4.7
124158503,"000001443","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE HS",11,"Hispanic",11,36.4,27.3,27.3,9.1
124158503,"000001443","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE HS",11,"Asian",19,68.4,10.5,15.8,5.3
124158503,"000001443","Chester",24,"UNIONVILLE-CHADDS FORD SD","UNIONVILLE HS",11,"IEP",39,10.3,23.1,48.7,17.9
124159002,"000001392","Chester",24,"WEST CHESTER AREA SD","EAST BRADFORD EL SCH",4,"All students",76,61.8,31.6,5.3,1.3
124159002,"000001392","Chester",24,"WEST CHESTER AREA SD","EAST BRADFORD EL SCH",4,"Male",39,64.1,28.2,5.1,2.6
124159002,"000001392","Chester",24,"WEST CHESTER AREA SD","EAST BRADFORD EL SCH",4,"Female",37,59.5,35.1,5.4,0.0
124159002,"000001392","Chester",24,"WEST CHESTER AREA SD","EAST BRADFORD EL SCH",4,"White",67,65.7,31.3,1.5,1.5
124159002,"000001392","Chester",24,"WEST CHESTER AREA SD","EAST BRADFORD EL SCH",4,"IEP",16,50.0,37.5,12.5,0.0
