"The 2009 PSSA Writing School Level Proficiency Results",,,,,,,,,,,,
"(Full Academic Year; No PASA Scores) Groups with less than 10 students assessed were removed from the file. Percentages were rounded to the nearest tenth. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,,
,,,,,,,,,,,,
"AUN","School #","County","IU Number","District","School","Grade","Group","Number Scored Writing","% Advanced Writing","% Proficient Writing","% Basic Writing","% Below Basic Writing"
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",8,"Male",67,0.0,52.2,40.3,7.5
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",8,"Female",55,3.6,87.3,9.1,0.0
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",8,"White",113,1.8,68.1,25.7,4.4
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",8,"IEP",26,0.0,23.1,57.7,19.2
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",8,"Economically Disadvantaged",31,3.2,58.1,35.5,3.2
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",11,"All students",127,9.4,73.2,15.0,2.4
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",11,"Male",65,4.6,73.8,18.5,3.1
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",11,"Female",62,14.5,72.6,11.3,1.6
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",11,"White",117,10.3,73.5,13.7,2.6
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",11,"IEP",23,0.0,26.1,60.9,13.0
114068003,"000004670","Berks",14,"TULPEHOCKEN AREA SD","TULPEHOCKEN JSHS",11,"Economically Disadvantaged",27,0.0,77.8,18.5,3.7
114068103,"000000873","Berks",14,"TWIN VALLEY SD","TWIN VALLEY HS",11,"All students",245,9.8,75.1,13.9,1.2
114068103,"000000873","Berks",14,"TWIN VALLEY SD","TWIN VALLEY HS",11,"Male",146,8.2,74.0,15.8,2.1
114068103,"000000873","Berks",14,"TWIN VALLEY SD","TWIN VALLEY HS",11,"Female",99,12.1,76.8,11.1,0.0
114068103,"000000873","Berks",14,"TWIN VALLEY SD","TWIN VALLEY HS",11,"White",226,9.3,76.5,12.8,1.3
114068103,"000000873","Berks",14,"TWIN VALLEY SD","TWIN VALLEY HS",11,"IEP",28,0.0,46.4,50.0,3.6
114068103,"000000873","Berks",14,"TWIN VALLEY SD","TWIN VALLEY HS",11,"Economically Disadvantaged",30,6.7,70.0,20.0,3.3
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",5,"All students",228,0.9,59.2,39.5,0.4
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",5,"Male",119,0.0,52.9,47.1,0.0
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",5,"Female",109,1.8,66.1,31.2,0.9
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",5,"White",213,0.9,59.6,39.0,0.5
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",5,"Black",10,0.0,50.0,50.0,0.0
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",5,"IEP",37,0.0,13.5,83.8,2.7
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",5,"Economically Disadvantaged",34,0.0,32.4,67.6,0.0
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",8,"All students",260,8.8,72.7,18.1,0.4
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",8,"Male",121,5.0,65.3,28.9,0.8
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",8,"Female",139,12.2,79.1,8.6,0.0
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",8,"White",244,8.6,72.5,18.4,0.4
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",8,"IEP",26,0.0,42.3,53.8,3.8
114068103,"000007328","Berks",14,"TWIN VALLEY SD","TWIN VALLEY MS",8,"Economically Disadvantaged",49,2.0,69.4,28.6,0.0
114069103,"000006773","Berks",14,"WILSON SD","CORNWALL TERRACE EL SCH",5,"All students",92,2.2,64.1,32.6,1.1
114069103,"000006773","Berks",14,"WILSON SD","CORNWALL TERRACE EL SCH",5,"Male",43,2.3,58.1,37.2,2.3
114069103,"000006773","Berks",14,"WILSON SD","CORNWALL TERRACE EL SCH",5,"Female",48,2.1,68.8,29.2,0.0
114069103,"000006773","Berks",14,"WILSON SD","CORNWALL TERRACE EL SCH",5,"White",62,3.2,69.4,27.4,0.0
114069103,"000006773","Berks",14,"WILSON SD","CORNWALL TERRACE EL SCH",5,"Black",13,0.0,61.5,38.5,0.0
114069103,"000006773","Berks",14,"WILSON SD","CORNWALL TERRACE EL SCH",5,"IEP",20,5.0,30.0,60.0,5.0
114069103,"000006773","Berks",14,"WILSON SD","CORNWALL TERRACE EL SCH",5,"Economically Disadvantaged",18,0.0,66.7,33.3,0.0
114069103,"000007864","Berks",14,"WILSON SD","GREEN VALLEY EL SCH",5,"All students",64,6.3,59.4,34.4,0.0
114069103,"000007864","Berks",14,"WILSON SD","GREEN VALLEY EL SCH",5,"Male",35,2.9,45.7,51.4,0.0
114069103,"000007864","Berks",14,"WILSON SD","GREEN VALLEY EL SCH",5,"Female",29,10.3,75.9,13.8,0.0
114069103,"000007864","Berks",14,"WILSON SD","GREEN VALLEY EL SCH",5,"White",54,5.6,59.3,35.2,0.0
114069103,"000007864","Berks",14,"WILSON SD","GREEN VALLEY EL SCH",5,"IEP",13,0.0,30.8,69.2,0.0
114069103,"000000880","Berks",14,"WILSON SD","LINCOLN PARK EL SCH",5,"All students",26,15.4,76.9,7.7,0.0
114069103,"000000880","Berks",14,"WILSON SD","LINCOLN PARK EL SCH",5,"Male",10,10.0,70.0,20.0,0.0
114069103,"000000880","Berks",14,"WILSON SD","LINCOLN PARK EL SCH",5,"Female",16,18.8,81.3,0.0,0.0
114069103,"000000880","Berks",14,"WILSON SD","LINCOLN PARK EL SCH",5,"White",15,20.0,66.7,13.3,0.0
114069103,"000007659","Berks",14,"WILSON SD","SHILOH HILLS EL SCH",5,"All students",46,6.5,82.6,10.9,0.0
114069103,"000007659","Berks",14,"WILSON SD","SHILOH HILLS EL SCH",5,"Male",28,3.6,82.1,14.3,0.0
114069103,"000007659","Berks",14,"WILSON SD","SHILOH HILLS EL SCH",5,"Female",18,11.1,83.3,5.6,0.0
114069103,"000007659","Berks",14,"WILSON SD","SHILOH HILLS EL SCH",5,"White",41,7.3,82.9,9.8,0.0
114069103,"000007659","Berks",14,"WILSON SD","SHILOH HILLS EL SCH",5,"IEP",11,0.0,63.6,36.4,0.0
114069103,"000007659","Berks",14,"WILSON SD","SHILOH HILLS EL SCH",5,"Economically Disadvantaged",11,9.1,72.7,18.2,0.0
114069103,"000007436","Berks",14,"WILSON SD","SPRING RIDGE EL SCH",5,"All students",61,0.0,59.0,41.0,0.0
114069103,"000007436","Berks",14,"WILSON SD","SPRING RIDGE EL SCH",5,"Male",40,0.0,55.0,45.0,0.0
114069103,"000007436","Berks",14,"WILSON SD","SPRING RIDGE EL SCH",5,"Female",21,0.0,66.7,33.3,0.0
114069103,"000007436","Berks",14,"WILSON SD","SPRING RIDGE EL SCH",5,"White",49,0.0,59.2,40.8,0.0
114069103,"000007436","Berks",14,"WILSON SD","SPRING RIDGE EL SCH",5,"IEP",13,0.0,30.8,69.2,0.0
114069103,"000000882","Berks",14,"WILSON SD","WEST WYOMISSING EL SCH",5,"All students",24,0.0,66.7,33.3,0.0
114069103,"000000882","Berks",14,"WILSON SD","WEST WYOMISSING EL SCH",5,"Male",13,0.0,53.8,46.2,0.0
114069103,"000000882","Berks",14,"WILSON SD","WEST WYOMISSING EL SCH",5,"Female",11,0.0,81.8,18.2,0.0
114069103,"000000882","Berks",14,"WILSON SD","WEST WYOMISSING EL SCH",5,"White",19,0.0,68.4,31.6,0.0
114069103,"000000882","Berks",14,"WILSON SD","WEST WYOMISSING EL SCH",5,"Economically Disadvantaged",12,0.0,75.0,25.0,0.0
114069103,"000000883","Berks",14,"WILSON SD","WHITFIELD EL SCH",5,"All students",87,0.0,74.7,25.3,0.0
114069103,"000000883","Berks",14,"WILSON SD","WHITFIELD EL SCH",5,"Male",55,0.0,70.9,29.1,0.0
114069103,"000000883","Berks",14,"WILSON SD","WHITFIELD EL SCH",5,"Female",32,0.0,81.3,18.8,0.0
114069103,"000000883","Berks",14,"WILSON SD","WHITFIELD EL SCH",5,"White",64,0.0,73.4,26.6,0.0
114069103,"000000883","Berks",14,"WILSON SD","WHITFIELD EL SCH",5,"Black",10,0.0,60.0,40.0,0.0
114069103,"000000883","Berks",14,"WILSON SD","WHITFIELD EL SCH",5,"IEP",16,0.0,37.5,62.5,0.0
114069103,"000000883","Berks",14,"WILSON SD","WHITFIELD EL SCH",5,"Economically Disadvantaged",13,0.0,53.8,46.2,0.0
114069103,"000006981","Berks",14,"WILSON SD","WILSON CENTRAL JHS",8,"All students",229,16.6,71.6,10.9,0.9
114069103,"000006981","Berks",14,"WILSON SD","WILSON CENTRAL JHS",8,"Male",116,14.7,66.4,17.2,1.7
114069103,"000006981","Berks",14,"WILSON SD","WILSON CENTRAL JHS",8,"Female",113,18.6,77.0,4.4,0.0
114069103,"000006981","Berks",14,"WILSON SD","WILSON CENTRAL JHS",8,"White",180,17.2,76.1,6.1,0.6
114069103,"000006981","Berks",14,"WILSON SD","WILSON CENTRAL JHS",8,"Black",19,26.3,36.8,36.8,0.0
114069103,"000006981","Berks",14,"WILSON SD","WILSON CENTRAL JHS",8,"Hispanic",24,4.2,62.5,29.2,4.2
114069103,"000006981","Berks",14,"WILSON SD","WILSON CENTRAL JHS",8,"IEP",39,2.6,61.5,30.8,5.1
114069103,"000006981","Berks",14,"WILSON SD","WILSON CENTRAL JHS",8,"Economically Disadvantaged",29,0.0,58.6,41.4,0.0
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"All students",445,22.2,70.8,6.7,0.2
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"Male",240,19.6,70.4,10.0,0.0
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"Female",205,25.4,71.2,2.9,0.5
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"White",363,25.6,68.9,5.2,0.3
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"Black",33,6.1,81.8,12.1,0.0
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"Hispanic",33,6.1,81.8,12.1,0.0
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"Asian",14,14.3,71.4,14.3,0.0
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"IEP",53,5.7,73.6,20.8,0.0
114069103,"000006980","Berks",14,"WILSON SD","WILSON HS",11,"Economically Disadvantaged",54,3.7,87.0,9.3,0.0
114069103,"000006982","Berks",14,"WILSON SD","WILSON SOUTHERN JHS",8,"All students",213,14.6,77.0,8.5,0.0
114069103,"000006982","Berks",14,"WILSON SD","WILSON SOUTHERN JHS",8,"Male",111,11.7,75.7,12.6,0.0
114069103,"000006982","Berks",14,"WILSON SD","WILSON SOUTHERN JHS",8,"Female",102,17.6,78.4,3.9,0.0
114069103,"000006982","Berks",14,"WILSON SD","WILSON SOUTHERN JHS",8,"White",174,14.9,78.2,6.9,0.0
114069103,"000006982","Berks",14,"WILSON SD","WILSON SOUTHERN JHS",8,"Black",12,8.3,66.7,25.0,0.0
114069103,"000006982","Berks",14,"WILSON SD","WILSON SOUTHERN JHS",8,"Hispanic",18,5.6,83.3,11.1,0.0
114069103,"000006982","Berks",14,"WILSON SD","WILSON SOUTHERN JHS",8,"IEP",29,10.3,51.7,37.9,0.0
114069103,"000006982","Berks",14,"WILSON SD","WILSON SOUTHERN JHS",8,"Economically Disadvantaged",36,5.6,77.8,16.7,0.0
114069353,"000000885","Berks",14,"WYOMISSING AREA SD","WEST READING EL CTR",5,"All students",118,2.5,69.5,28.0,0.0
114069353,"000000885","Berks",14,"WYOMISSING AREA SD","WEST READING EL CTR",5,"Male",66,0.0,65.2,34.8,0.0
114069353,"000000885","Berks",14,"WYOMISSING AREA SD","WEST READING EL CTR",5,"Female",52,5.8,75.0,19.2,0.0
114069353,"000000885","Berks",14,"WYOMISSING AREA SD","WEST READING EL CTR",5,"White",95,3.2,72.6,24.2,0.0
114069353,"000000885","Berks",14,"WYOMISSING AREA SD","WEST READING EL CTR",5,"Hispanic",18,0.0,55.6,44.4,0.0
114069353,"000000885","Berks",14,"WYOMISSING AREA SD","WEST READING EL CTR",5,"IEP",21,0.0,33.3,66.7,0.0
114069353,"000000885","Berks",14,"WYOMISSING AREA SD","WEST READING EL CTR",5,"Economically Disadvantaged",21,0.0,57.1,42.9,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",8,"All students",163,25.8,65.6,8.6,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",8,"Male",90,17.8,71.1,11.1,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",8,"Female",73,35.6,58.9,5.5,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",8,"White",120,32.5,61.7,5.8,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",8,"Black",11,18.2,63.6,18.2,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",8,"Hispanic",25,0.0,84.0,16.0,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",8,"IEP",35,5.7,68.6,25.7,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",8,"Economically Disadvantaged",37,8.1,73.0,18.9,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",11,"All students",174,32.2,58.6,8.6,0.6
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",11,"Male",80,25.0,61.3,12.5,1.3
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",11,"Female",92,39.1,55.4,5.4,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",11,"White",133,39.8,57.1,2.3,0.8
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",11,"Black",16,6.3,81.3,12.5,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",11,"Hispanic",24,8.3,50.0,41.7,0.0
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",11,"IEP",19,5.3,52.6,36.8,5.3
114069353,"000000887","Berks",14,"WYOMISSING AREA SD","WYOMISSING AREA JSHS",11,"Economically Disadvantaged",33,12.1,66.7,18.2,3.0
108070502,"000000913","Blair",8,"ALTOONA AREA SD","ALTOONA AREA HS",11,"All students",513,26.1,63.5,9.4,1.0
108070502,"000000913","Blair",8,"ALTOONA AREA SD","ALTOONA AREA HS",11,"Male",252,24.2,63.9,10.3,1.6
108070502,"000000913","Blair",8,"ALTOONA AREA SD","ALTOONA AREA HS",11,"Female",261,28.0,63.2,8.4,0.4
108070502,"000000913","Blair",8,"ALTOONA AREA SD","ALTOONA AREA HS",11,"White",494,26.7,63.6,8.7,1.0
108070502,"000000913","Blair",8,"ALTOONA AREA SD","ALTOONA AREA HS",11,"Black",18,5.6,66.7,27.8,0.0
108070502,"000000913","Blair",8,"ALTOONA AREA SD","ALTOONA AREA HS",11,"IEP",95,5.3,45.3,44.2,5.3
108070502,"000000913","Blair",8,"ALTOONA AREA SD","ALTOONA AREA HS",11,"Economically Disadvantaged",200,16.0,65.5,17.5,1.0
108070502,"000007986","Blair",8,"ALTOONA AREA SD","ALTOONA AREA JR HS",8,"All students",570,12.3,66.8,18.8,2.1
108070502,"000007986","Blair",8,"ALTOONA AREA SD","ALTOONA AREA JR HS",8,"Male",313,7.7,64.2,24.6,3.5
108070502,"000007986","Blair",8,"ALTOONA AREA SD","ALTOONA AREA JR HS",8,"Female",257,17.9,70.0,11.7,0.4
108070502,"000007986","Blair",8,"ALTOONA AREA SD","ALTOONA AREA JR HS",8,"White",538,12.6,66.2,19.0,2.2
108070502,"000007986","Blair",8,"ALTOONA AREA SD","ALTOONA AREA JR HS",8,"Black",26,3.8,76.9,19.2,0.0
108070502,"000007986","Blair",8,"ALTOONA AREA SD","ALTOONA AREA JR HS",8,"IEP",105,1.9,41.9,45.7,10.5
108070502,"000007986","Blair",8,"ALTOONA AREA SD","ALTOONA AREA JR HS",8,"Economically Disadvantaged",304,7.6,64.5,26.0,2.0
108070502,"000000891","Blair",8,"ALTOONA AREA SD","BAKER EL SCH",5,"All students",50,0.0,74.0,26.0,0.0
108070502,"000000891","Blair",8,"ALTOONA AREA SD","BAKER EL SCH",5,"Male",23,0.0,69.6,30.4,0.0
108070502,"000000891","Blair",8,"ALTOONA AREA SD","BAKER EL SCH",5,"Female",27,0.0,77.8,22.2,0.0
108070502,"000000891","Blair",8,"ALTOONA AREA SD","BAKER EL SCH",5,"White",48,0.0,75.0,25.0,0.0
108070502,"000000891","Blair",8,"ALTOONA AREA SD","BAKER EL SCH",5,"Economically Disadvantaged",22,0.0,77.3,22.7,0.0
108070502,"000000908","Blair",8,"ALTOONA AREA SD","IRVING EL SCH",5,"All students",40,2.5,82.5,15.0,0.0
108070502,"000000908","Blair",8,"ALTOONA AREA SD","IRVING EL SCH",5,"Male",22,0.0,81.8,18.2,0.0
108070502,"000000908","Blair",8,"ALTOONA AREA SD","IRVING EL SCH",5,"Female",18,5.6,83.3,11.1,0.0
108070502,"000000908","Blair",8,"ALTOONA AREA SD","IRVING EL SCH",5,"White",37,2.7,81.1,16.2,0.0
108070502,"000000908","Blair",8,"ALTOONA AREA SD","IRVING EL SCH",5,"Economically Disadvantaged",18,0.0,77.8,22.2,0.0
108070502,"000000895","Blair",8,"ALTOONA AREA SD","JUNIATA EL SCH",5,"All students",55,0.0,52.7,45.5,1.8
108070502,"000000895","Blair",8,"ALTOONA AREA SD","JUNIATA EL SCH",5,"Male",26,0.0,38.5,61.5,0.0
108070502,"000000895","Blair",8,"ALTOONA AREA SD","JUNIATA EL SCH",5,"Female",29,0.0,65.5,31.0,3.4
108070502,"000000895","Blair",8,"ALTOONA AREA SD","JUNIATA EL SCH",5,"White",51,0.0,52.9,45.1,2.0
108070502,"000000895","Blair",8,"ALTOONA AREA SD","JUNIATA EL SCH",5,"IEP",11,0.0,18.2,72.7,9.1
108070502,"000000895","Blair",8,"ALTOONA AREA SD","JUNIATA EL SCH",5,"Economically Disadvantaged",38,0.0,44.7,52.6,2.6
108070502,"000000930","Blair",8,"ALTOONA AREA SD","JUNIATA GAP EL SCH",5,"All students",67,1.5,64.2,34.3,0.0
108070502,"000000930","Blair",8,"ALTOONA AREA SD","JUNIATA GAP EL SCH",5,"Male",37,2.7,48.6,48.6,0.0
108070502,"000000930","Blair",8,"ALTOONA AREA SD","JUNIATA GAP EL SCH",5,"Female",30,0.0,83.3,16.7,0.0
108070502,"000000930","Blair",8,"ALTOONA AREA SD","JUNIATA GAP EL SCH",5,"White",58,1.7,67.2,31.0,0.0
108070502,"000000930","Blair",8,"ALTOONA AREA SD","JUNIATA GAP EL SCH",5,"Economically Disadvantaged",27,0.0,51.9,48.1,0.0
108070502,"000000933","Blair",8,"ALTOONA AREA SD","LOGAN EL SCH",5,"All students",71,0.0,46.5,53.5,0.0
108070502,"000000933","Blair",8,"ALTOONA AREA SD","LOGAN EL SCH",5,"Male",35,0.0,40.0,60.0,0.0
108070502,"000000933","Blair",8,"ALTOONA AREA SD","LOGAN EL SCH",5,"Female",36,0.0,52.8,47.2,0.0
108070502,"000000933","Blair",8,"ALTOONA AREA SD","LOGAN EL SCH",5,"White",71,0.0,46.5,53.5,0.0
108070502,"000000933","Blair",8,"ALTOONA AREA SD","LOGAN EL SCH",5,"IEP",10,0.0,0.0,100.0,0.0
108070502,"000000933","Blair",8,"ALTOONA AREA SD","LOGAN EL SCH",5,"Economically Disadvantaged",37,0.0,37.8,62.2,0.0
108070502,"000007199","Blair",8,"ALTOONA AREA SD","MOWRIE A EBNER EL SC",5,"All students",60,0.0,65.0,35.0,0.0
108070502,"000007199","Blair",8,"ALTOONA AREA SD","MOWRIE A EBNER EL SC",5,"Male",37,0.0,62.2,37.8,0.0
108070502,"000007199","Blair",8,"ALTOONA AREA SD","MOWRIE A EBNER EL SC",5,"Female",23,0.0,69.6,30.4,0.0
108070502,"000007199","Blair",8,"ALTOONA AREA SD","MOWRIE A EBNER EL SC",5,"White",60,0.0,65.0,35.0,0.0
108070502,"000007199","Blair",8,"ALTOONA AREA SD","MOWRIE A EBNER EL SC",5,"IEP",14,0.0,35.7,64.3,0.0
108070502,"000007199","Blair",8,"ALTOONA AREA SD","MOWRIE A EBNER EL SC",5,"Economically Disadvantaged",34,0.0,58.8,41.2,0.0
108070502,"000000909","Blair",8,"ALTOONA AREA SD","PENN-LINCOLN EL SCH",5,"All students",44,0.0,50.0,47.7,2.3
108070502,"000000909","Blair",8,"ALTOONA AREA SD","PENN-LINCOLN EL SCH",5,"Male",20,0.0,40.0,55.0,5.0
108070502,"000000909","Blair",8,"ALTOONA AREA SD","PENN-LINCOLN EL SCH",5,"Female",24,0.0,58.3,41.7,0.0
108070502,"000000909","Blair",8,"ALTOONA AREA SD","PENN-LINCOLN EL SCH",5,"White",39,0.0,46.2,51.3,2.6
108070502,"000000909","Blair",8,"ALTOONA AREA SD","PENN-LINCOLN EL SCH",5,"IEP",15,0.0,13.3,80.0,6.7
108070502,"000000909","Blair",8,"ALTOONA AREA SD","PENN-LINCOLN EL SCH",5,"Economically Disadvantaged",39,0.0,53.8,46.2,0.0
108070502,"000000902","Blair",8,"ALTOONA AREA SD","PLEASANT VALLEY EL S",5,"All students",71,5.6,62.0,32.4,0.0
108070502,"000000902","Blair",8,"ALTOONA AREA SD","PLEASANT VALLEY EL S",5,"Male",36,0.0,58.3,41.7,0.0
108070502,"000000902","Blair",8,"ALTOONA AREA SD","PLEASANT VALLEY EL S",5,"Female",35,11.4,65.7,22.9,0.0
108070502,"000000902","Blair",8,"ALTOONA AREA SD","PLEASANT VALLEY EL S",5,"White",68,5.9,63.2,30.9,0.0
108070502,"000000902","Blair",8,"ALTOONA AREA SD","PLEASANT VALLEY EL S",5,"IEP",19,0.0,47.4,52.6,0.0
108070502,"000000902","Blair",8,"ALTOONA AREA SD","PLEASANT VALLEY EL S",5,"Economically Disadvantaged",29,3.4,58.6,37.9,0.0
108070502,"000006708","Blair",8,"ALTOONA AREA SD","WASHINGTON-JEFFERSON",5,"All students",56,1.8,60.7,35.7,1.8
108070502,"000006708","Blair",8,"ALTOONA AREA SD","WASHINGTON-JEFFERSON",5,"Male",27,0.0,48.1,48.1,3.7
108070502,"000006708","Blair",8,"ALTOONA AREA SD","WASHINGTON-JEFFERSON",5,"Female",29,3.4,72.4,24.1,0.0
108070502,"000006708","Blair",8,"ALTOONA AREA SD","WASHINGTON-JEFFERSON",5,"White",51,2.0,60.8,35.3,2.0
108070502,"000006708","Blair",8,"ALTOONA AREA SD","WASHINGTON-JEFFERSON",5,"IEP",20,0.0,30.0,65.0,5.0
108070502,"000006708","Blair",8,"ALTOONA AREA SD","WASHINGTON-JEFFERSON",5,"Economically Disadvantaged",45,0.0,55.6,42.2,2.2
108070502,"000005302","Blair",8,"ALTOONA AREA SD","WRIGHT EL SCH",5,"All students",36,0.0,47.2,52.8,0.0
108070502,"000005302","Blair",8,"ALTOONA AREA SD","WRIGHT EL SCH",5,"Male",17,0.0,41.2,58.8,0.0
108070502,"000005302","Blair",8,"ALTOONA AREA SD","WRIGHT EL SCH",5,"Female",19,0.0,52.6,47.4,0.0
108070502,"000005302","Blair",8,"ALTOONA AREA SD","WRIGHT EL SCH",5,"White",31,0.0,45.2,54.8,0.0
108070502,"000005302","Blair",8,"ALTOONA AREA SD","WRIGHT EL SCH",5,"IEP",10,0.0,0.0,100.0,0.0
108070502,"000005302","Blair",8,"ALTOONA AREA SD","WRIGHT EL SCH",5,"Economically Disadvantaged",32,0.0,43.8,56.3,0.0
108071003,"000000917","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS HS",11,"All students",115,20.0,72.2,6.1,1.7
108071003,"000000917","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS HS",11,"Male",60,21.7,66.7,10.0,1.7
108071003,"000000917","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS HS",11,"Female",55,18.2,78.2,1.8,1.8
108071003,"000000917","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS HS",11,"White",114,20.2,71.9,6.1,1.8
108071003,"000000917","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS HS",11,"Economically Disadvantaged",26,3.8,88.5,7.7,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",5,"All students",82,15.9,64.6,19.5,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",5,"Male",43,11.6,65.1,23.3,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",5,"Female",39,20.5,64.1,15.4,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",5,"White",81,16.0,64.2,19.8,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",5,"Economically Disadvantaged",21,9.5,76.2,14.3,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",8,"All students",109,35.8,57.8,6.4,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",8,"Male",54,24.1,63.0,13.0,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",8,"Female",55,47.3,52.7,0.0,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",8,"White",109,35.8,57.8,6.4,0.0
108071003,"000007144","Blair",8,"BELLWOOD-ANTIS SD","BELLWOOD ANTIS MS",8,"Economically Disadvantaged",37,24.3,62.2,13.5,0.0
108070001,"000007720","Blair",8,"CENTRAL PENN DIGITAL LEARNING FN","CENTRAL PENN DIGITAL LEARNING FN",11,"All students",19,0.0,73.7,26.3,0.0
108070001,"000007720","Blair",8,"CENTRAL PENN DIGITAL LEARNING FN","CENTRAL PENN DIGITAL LEARNING FN",11,"Female",16,0.0,75.0,25.0,0.0
108070001,"000007720","Blair",8,"CENTRAL PENN DIGITAL LEARNING FN","CENTRAL PENN DIGITAL LEARNING FN",11,"White",17,0.0,82.4,17.6,0.0
108071504,"000007374","Blair",8,"CLAYSBURG-KIMMEL SD","CLAYSBURG-KIMMEL EL",5,"All students",59,1.7,50.8,47.5,0.0
108071504,"000007374","Blair",8,"CLAYSBURG-KIMMEL SD","CLAYSBURG-KIMMEL EL",5,"Male",35,0.0,31.4,68.6,0.0
